M701177543081250816,1, معلومه علي داؤود رجع للتعليق والاهلي لم يحقق الدوري الهلال_الاهلي,sarcasm,
M701210341938692096,1, من اعلامكم بطولات الهلال عام1435ه 37بطوله وش الي طيرها 57 بطوله بطولاتهم تفرخ هههههههههههههههههه الهلال_الاهلي ,sarcasm,
M701190865209991168,1, من كثر ما حنا متعودين على البطولات رئيسنا بعد المباراه يتكلم عن انظمه المرور هههههههههه الهلال_الاهلي اكشن_يا_دوري,sarcasm,
M701150274073792512,1, ناس يستعدون للسلام على ولي العهد وناس يستعدون للسلام على كانيدا الهلال_الاهلي ,sarcasm,
M701144646324506624,27, هدف الشمراني الدقيقه 3 هدف العابد الدقيقه 32 32 3 عدد السنوات الي ما جابوا ا هلي الدوري فيها beer الهلال_الاهلي,sarcasm,
M701149428443443200,1, هدف الشمراني في الدقيقه3 هدف نواف العابد في الدقيقه32 3 32 سنوات الاهلي اللي ماجابو فيها الدوري ههههههههههههههههههههه ا ,sarcasm,
M701225827342675968,13, هدف ناصر الشمراني في الدقيقه 2 هدف العابد في الدقيقه 32 ماتحسون ان الهلال يبي يذكرهم ان لهم 2 دوري قبل 32 سنه الهلال ,sarcasm,
M701370541874221056,2, هههههههه وضع شراحيلي امس ف المباراه الهلال_الاهلي ,sarcasm,
M701198853651963904,1, ههههههههههههه لابس تذكرت يلعبو في الرياض ويقولك يويلو يويلو من جانا يويلو انتو رحتو ونجلدتو ورجعتو الهلال_الاهلي ا ,sarcasm,
M701148552366571520,3, وجه السعد يقول لو لا عتب الجمهور ما وصلنا للبطولات اعرفلكم رئيس يقول لهم شجع وانت ساكت ولا طف جوالك ههههههههههههههههههه ,sarcasm,
M701166393698492416,2, ياسر القحطاني مثل العجوز الى تاكل اي اكل بالبيت وهي ماتسوي شي بالبيت الهلال_الاهلي,sarcasm,
M701205060634730496,1, ياعيال وسعو صدوركم العالميه مازالت صعبه قويه والمحلي لو جمعتوو بطولاته لقيت نصها النقل الجماعي وربعها الخطوط السعوديه الهل ,sarcasm,
M701400885012918272,1, يقولون فيه هلاليه متجمعين قالو لهم ها اخذتو الكاس قالو لا هزمنا الاهلي الهلال_الاهلي,sarcasm,
M701214314275979264,1,احب ابين لبعض الناس ترى الي جبتوه كاس ولي العهد مو دوري ابطال اوربا الهلال_الاهلي,sarcasm,
M701156411758215168,1,اول مره اشوف قلعه كؤوس بدون دوري وبطولات ماتعدي 30 بطوله الهلال_الاهلي ,sarcasm,
M701152140241272832,1,حنا حكومه وطينا السومه الهلال_الاهلي,sarcasm,
M701276013024649216,1,قناه الجزيره الرياضيه حاطين جحفلي شايل علم الهلال الهلال_الاهلي ,sarcasm,
M701147389005053952,3,لنا 23 ساعه ما اخذنا بطوله طفشنا ترا الهلال_الاهلي,sarcasm,
M676472984899559424,5, اخواني الشقرديه تهنوا بالصداره باقي 3 دقائق وترجعون ورى عمكم الاهلي الاهلي_الرائد الهلال_هجر الاهلي الهلال,sarcasm,
M676493999314718720,40, اخواني النصراويين اخيرا شفناكم بعد الجحفله واخيرا هههههههه النصر_الاتحاد الهلال_هجر,sarcasm,
M676475685402226688,1, الافلام الهنديه مستمره وكذالك ذكريات الجحفله الهلال_هجر,sarcasm,
M676505770146549760,3, الانديه تتنافس على الصداره وجلب الانتصارات ونادي النصر بلشان ينقل عفشه من مركز الى مركز لعب فيهم الخليج هههههههههههه الهلال ,sarcasm,
M676489782164398080,3, الاهلي_الرايد الهلال_هجر النصر_الاتحاد كل ما شفت هلالي يتكلم عن التحكيم اتذكر هيفاا وهبي يوم تقول القران الكر ,sarcasm,
M676470919288725504,2, الاهلي_الرايد بلنتي طيحني اخر يمنح للاهلي في سبيل دعمه ضد الهلال ولكن لن_تحقق_الدوري الهلال_هجر ,sarcasm,
M676477144139235328,6, الاهلي_الرايد مبرووووووووك يا بوووومه محلك لا يكثر الهلال_هجر,sarcasm,
M676489009053499392,3, السنافر مضغوطين على الاخر لكن مالكم الا الشخل ان لعبتوا معنا ولا ان تابتعونا لجل نتعثر الاهلي_الرايد الهلال_ه ,sarcasm,
M676479465699090432,1, اللي يشجع الاتي لاجل تاريخه مثل اللي يتزوج عجوز ويقول كانت حلوه الاهلي_الرايد النصر_الاتحاد الهلال_هجر,sarcasm,
M676505686705065984,5, النصراويين اذا فازوا حارشوا كل العالم حتى سدوس اذا خسروا قالوا النصر مشغلكم الهلال_هجر النصر_الاتحاد,sarcasm,
M676458408762064896,1, الهلال_هجر اتوقع لاعبي النصر م عندهم خبر من سجل الهدف الخامس للهلال اداري النصر اخفوا عن لاعبيهم الخبر علشان م تتاثر نفسيتهم ,sarcasm,
M676491388427608064,1, الهلال_هجر اعرف لكم فريق تصدر المغرب و رجع الثاني بعد العشاا ,sarcasm,
M676482516988108800,5, الهلال_هجر الاهلي_الرايد الفيفا يقول ان الهلال متصدر يا ضفادع حتى بالتحكيم ما اخذتوا الصداره الهلال ,sarcasm,
M676475913224232960,1, الهلال_هجر الاهلي_الرايد صدارتهم اسرع من انك تسوي كبسه سمعوني الصياااااااح ,sarcasm,
M676482768952512512,3, الهلال_هجر النصر_الاتحاد عزيزي النصراوي مهما كنت فرحان تذكر فوزك يخدم الهلال على كل حال تتجحفلو على خير ,sarcasm,
M676457268062351360,2, الهلال_هجر تغادر بعثه برشلونه على طائره خاصه لليابان للمشاركه بكاس العالم فيما جمهور الطواقي تتفاخر بالفوز على هجر كله م ,sarcasm,
M676467087544614912,1, الهلال_هجر يحلفون ان خالد شراحيلي صلى العشاا ورا الباب ورجع يحرس,sarcasm,
M676458316588011520,1, الهلال_هجر يقولون فيه واحد نصراوي يتابع مباراه الهلال وهجر كسر التلفاز بعد هدف جحفلي ,sarcasm,
M676514623475081216,5, صداره الهلال اليوم مثل التحميله 4 ساعات وينتهي مفعولها النصر_الاتحاد الاهلي_الرايد الهلال_هجر,sarcasm,
M676456358120710144,8, عاجل لجنه الانضباط توقف جحفلي مباراتين بسبب انه يفتح المواجع على بعض الانديه وممكن يرجعهم للثامن ههههههههههههههههه ,sarcasm,
M676538244276752384,3, عزيزي الحفاظه بحكم اني فايز ومتصدر واناظر قدام حبيت اسئلك وش مركزك الحين تدري عاد المشغول لا يشغل الهلال_هجر النص ,sarcasm,
M676487373123952640,21, مدري اطقطق على صداره الهلال اللي بس نص ساعه ولا الاتحاد اللي انجلد من فريق جلده الاهلي ب 4 الاهلي_الرايد النصر_الاتحاد ,sarcasm,
M676503480815734784,1, ههههههه جحفلي يسجل في دقيقته المشهوره طبعا الشنيف الحين يتشقق من الضحك يحب جحفلي بالحيل الهلال_هجر,sarcasm,
M676507244083720192,4, يقولون الهلال تصدر ساعه ونص هذي صداره والا كبسه حاشي النصر_الاتحاد الهلال_هجر الاهلي_الرايد,sarcasm,
M676492306644643840,1,الاتحاديين يقولون نبي نفوز على النصر عشان يصير نگون جالدين عيال العاصمه الهلال حارمك الفوز خمس سنوات النصر حارمك الفوز سنتين الهلال_هجر,sarcasm,
M676479998648274944,1,الزعيقي فايز اليوم مفروض يفرح لاكن العكسس النصر_الاتحاد الهلال_هجر النصر ,sarcasm,
M676482427682996224,1,ايها النصروي العزيز لاتجعل فرحتك بالفوز تنسيك مركزك النصر_الاتحاد الهلال_هجر,sarcasm,
M676477172882808832,1,بربرتكم كثيره ي طواقي سلم الصداره للملكي الاهلي_الرايد الهلال_هجر,sarcasm,
M676480830227783680,1,بلنتي السومه صحيح لما نط عرقلته المطبات الهوائيه المصدر رواد الفضاا الهلال_هجر النصر_الاتحاد الاهلي_الرايد,sarcasm,
M676481158734065664,1,على لجنه التحكيم عمل كشف لعيون الحكام وعمل تشطيب اوليزر لهم واذاكان بعضهم احول يفضل عدم ترشيحه للمباريات ويكتفى فيه بجمع الكور الهلال_هجر,sarcasm,
M676491666623213568,1,لو جماهير الاتحاد رددوا اسم جحفلي كان فازوا الهلال_هجر,sarcasm,
M676536926413918208,1,نصراوي ومبسوط ترا اذا فاز الخيلج بكرا بترجع السادس اذكرك بس النصر_الاتحاد الهلال_هجر الزعيم,sarcasm,
M676476487621607424,1,واحد يقولي صدقني وثق تماما لو الاهلي يلعب لوحده بالدوري لن يحققه وبتحصله بالثاني الهلال_هجر النصر_الاتحاد الاهلي_الرايد,sarcasm,
M676476308013060096,1,والله ماتسوى على الطواقي تصدروا ساعتين الهلال_هجر,sarcasm,
M676473930308329472,1,يا تسبديه كيف الاتشاد فاز علينا النصر_الاتحاد الهلال_هجر,sarcasm,
M676500819525689344,3, ا تحاديين ما سوو تحديث لناديهم يحسبون النصر متصدر باقين ع النظام القديم متبطحين اهم شي الاهلي ما ياخذ الدوري ,sarcasm,
M676496318215364608,2, اتوقع الشيطان الحين يضحك ويقول لو انا ماحسبتها الاهلي_الرايد النصر_الاتحاد اكشن_يا_دوري,sarcasm,
M676505237780365312,659, احذر القادم من الخلف ههههههههههههههههههههههههههه مقطع الاسبوع النصر_الاتحاد الهلال_هجر الاهلي_الرايد ,sarcasm,
M676500568249094144,63, اخر فوز للاتحاد على النصر قبل ما يتاسس نادي سيدني النصر_الاتحاد,sarcasm,
M676498618740834304,4, اخر فوز للاتحاد على النصر كان عبدالفتاح عسيري توه مطلع بطاقه احوال النصر_الاتحاد الاتحاد النصر,sarcasm,
M676508685829578752,3, اخر مره فاز الاتحاد ع النصر قبل يتاسس سدني الاسترالي الا تعالو اسئلكم للحين ليش الزوري مالعبها ارضي النصر_الاتحاد الهل ,sarcasm,
M676499211463098368,1, الاهلي الاماراتي هههههههههههههه و ياهي طقطقه من عامر عبدالله على الهليل الكره خرجت بكامل محيطها و لا بطنها خخخخخخ النصر_الاتحاد,sarcasm,
M676516112494952448,3, الاهلي لازم يطلب مباراه مع نفسه ويهزم نفسه عشان محد يحسده الهلال النصر_الاتحاد الاتحاد,sarcasm,
M676507156808511488,1, الحصاد_الرياضي ماشاا الله مجمعين الشيبان يالله حسن الخاتمه النصر_الاتحاد الصرامي وجستنيه,sarcasm,
M676512371234459648,1, الفريدي يعود بجمله تكتيكيه باول لمسه يحق لنا التغني اعرفلكم لاعب عاد بضربه جزاا وجميع البرامج تغنت تغنو بلاعب الكوره الفريدي ,sarcasm,
M676505147774795776,1, الكل يقول عادت روح النصر عسى بس هالروح تستمر معكم ماتموت بسرعه وتجلطكم وتترقون من الخامس والسادس ي عيني النصر_الاتحاد,sarcasm,
M676501643521884160,2, الليله الحميداني ماينام من الحسره بعد صاروخ الجبرين ههههههه النصر_الاتحاد ,sarcasm,
M676496553880772608,4, المذيع يسال اين جمهور النصر مايدري انهم جالسين يتابعوون مباره الهلال النصر_الاتحاد,sarcasm,
M676504098355716096,1, النصر_الاتحاد ابو 4 لقم ابو3 ب 3 الظاهر ان ابو 4 تعلم من الدرس وابو 3 حمار ما يحس ,sarcasm,
M676499393915330560,1, النصر_الاتحاد اخذو المركز الخامس وكانهم فازو بالدور هههههههههه مالومكم من زمان ماشفتو الفوز ,sarcasm,
M676506465096613888,1, النصر_الاتحاد اخر فوز للاتحاد ع النصر كان قبل م يتاسس نادي سيدني ثنين_في_واحد ,sarcasm,
M676501971227004928,1, النصر_الاتحاد اخير طلعتوا سمعنا صوتكم ياحليلكم النصر احس هاشتاق ولع بعد ياس محقق خلاص يعني ارمي ,sarcasm,
M676515420329889792,2, النصر_الاتحاد اذا فاز النصر النفسيه 99 طبعا 1 عن العين ,sarcasm,
M676505932801703936,1, النصر_الاتحاد اشكر نادي الاتحاد على اخراج جماهير النصر للساحه بعد السبات العميق زمان عن الشعارات الصفرا بس لو يرفعوا الصوت شووويه نسمعهم,sarcasm,
M676505036483096576,3, النصر_الاتحاد اكاد اقتنع ان اغلب جمهور الهلال يعشق النصر وش هالاهتمام بكبير الرياض النصر,sarcasm,
M676495966338461696,1, النصر_الاتحاد اكشن_يا_دوري حاليا فقره الضحك مع غير البشر مع جمال عارف هههههههه انا م بحلف بس والله البلوي يدفع ويتعب ههههه,sarcasm,
M676502580651008000,1, النصر_الاتحاد اكشن_يا_دوري حسسوني النصر بفوزهم هذا كانهم ماخذين العالميه,sarcasm,
M676513614585602048,1, النصر_الاتحاد الاهلي_الرايد الهلال_هجر هل تتوقع ان يحصل الاهلاوي على الدوري في الثلاثين سنه القادمه ,sarcasm,
M676499780432998400,1, النصر_الاتحاد الاهلي_الرايد الهلال_هجر هل تعتقد هزيمه الاتحاد اسهل واسرع من طبخ حبه اندومي ,sarcasm,
M676499671397830656,5, النصر_الاتحاد الاهلي_الرايد وضع الطاقيه الليله مايدري يفرح عشان الفوز ولايزعل عشان فوز الاهلي وفوز النصر ,sarcasm,
M676515114313515008,1, النصر_الاتحاد الحين الهلالي وجه بارد وخايف وانشالله دورك جاى تبي 3ولا 4 ياطاقيه ,sarcasm,
M676511936037654528,1, النصر_الاتحاد الدوري حقنا تعبانه نفسيته تحس عنده اضطرابات نفسيه حاولت افهمه بس للافس م قدرت محتاج اجازه الدوري او ابره ضد الحمل,sarcasm,
M676504236075704320,2, النصر_الاتحاد الطاقيه يقول انا القاها من النصر والا من الاهلي ,sarcasm,
M676508095183462400,1, النصر_الاتحاد الفريدي رجع بعد الاصابه وجاب هدف هو صنعه اعرفلكم واحد خلوه يشوت بلنتي وقالوا عاد الاسطوره ,sarcasm,
M676501323525812224,3, النصر_الاتحاد الفقراويه سينما وربي فازو بالمركز5 وكانهم ماخذين الدوري ياخوفي يلبسون بشت ويكتبون متصدر لاتكلمني هذا هم فريق ا ,sarcasm,
M676514032707362816,1, النصر_الاتحاد الله يعين بالبيت صالح اتحادي وياسر نصراوي ماادري من اشجع الظاهر بصير محمد فوده الليله ,sarcasm,
M676514133932666880,1, النصر_الاتحاد اللي يلعب النصر والاتحاد واللي يصايح جمهو الهلال فيه الظاهر تكمله بس نسيتها رمزيه,sarcasm,
M676507992485986304,2, النصر_الاتحاد النصر تقول مخذين الكاس ,sarcasm,
M676507650029436928,1, النصر_الاتحاد النصر يتوعودون في الصداره في الدور الثاني اوووووووه باقي وراكم مشوار عشان توصلون للثالث اما الثاني والاول عليها علامه تعجب ,sarcasm,
M676501056281513984,1, النصر_الاتحاد النصراوين عبالكم ماخذين الصداره بشويش ع نفسكم ي المركز السادس ,sarcasm,
M676500182545145856,4, النصر_الاتحاد الهلال_هجر المذيع يسال اين جمهور النصر انا اقولك جالسين يحللون بلنتي الهلال قدام هجر هههههههه ,sarcasm,
M676498030405775360,3, النصر_الاتحاد الهلال_هجر الهلال تصدر الاهلي تصدر والاتحاد تصدر بدايه الدوري ماتسمع منهم ازعاج النصر صار المركز الخامس كتبو عودا حميدا ,sarcasm,
M676501049985900544,1, النصر_الاتحاد الي يقول اخذنا بثار جارنا الحين خذ ثارك الي باسيا بدور المجموعات لخويا,sarcasm,
M676512985305759744,1, النصر_الاتحاد اليوم سلاسه وبكره اربعه وبعده خمسه بس لو يلعبوني الله يصلحهم ,sarcasm,
M676501874955153408,2, النصر_الاتحاد انجاز لكم المركز الخامس يلا اكتبو متصدر لاتكلمني والبسو بشت نبي نضحك سينما_في_السعوديه ,sarcasm,
M676504192526233600,1, النصر_الاتحاد اوخسسسس النصر فاز ,sarcasm,
M676500401164787712,9, النصر_الاتحاد بعد غيابه 241 يوما احمد الفريدي يسجل بعد دخوله ب28 ثانيه واخبر لك واحد رجع للتهديف ببلنتي ,sarcasm,
M676496857896509440,1, النصر_الاتحاد بيطلع المريسل اللحين من كهفه,sarcasm,
M676498590123073536,1, النصر_الاتحاد تدرون ليش خسر الاتحاد لبسوا طقم الشباب هههههههههه وكان الشباب انهزم مرتين الليله,sarcasm,
M676508854407008256,1, النصر_الاتحاد جاااتكم النمور انا خفت يا ماما ,sarcasm,
M676517806830190592,2, النصر_الاتحاد جستنيه قبل شوي يقول الاتحاد خلى النصر يفوز عشان تتحسن نفسياتهم,sarcasm,
M676516233282482176,1, النصر_الاتحاد جميع لاعبي الفرق ناموا الا الهلاليين يتصلون على بعضهم يقولون النصر رجع رجع,sarcasm,
M676499575314731008,1, النصر_الاتحاد خفتوا يالسنافر ,sarcasm,
M676508486277193728,1, النصر_الاتحاد طلع الاتهاد مقلب يا جدعان ,sarcasm,
M676512355052822528,1, النصر_الاتحاد طلعوا من الجحور الاسبوع الجاي والي بعده محولين على الدوري الاوربي ههههههههههههههاي,sarcasm,
M676500210084937728,1, النصر_الاتحاد طيب حتى حنا سجلنا على الاتحاد ثلاثه ليش مافزنا ,sarcasm,
M676495826571665408,1, النصر_الاتحاد عانس نجد وش كل هالفوز وترتيبك يالله يتغير احسكم فريق ابو ريالين عليه تخفيض بنص رتبه تطلع ,sarcasm,
M676499823923699712,11, النصر_الاتحاد عذرا يالاتحاد فليس كل انديه الرياض هلال,sarcasm,
M676495903717515264,42, النصر_الاتحاد عذرا يالاتحاد هذا نصر ليس هلال ,sarcasm,
M676495920628912128,12, النصر_الاتحاد عزيزي النصراوي لاتتحمس وتكتب متصدر_لا_تكلمني تراك المركز الخامس ويمكن ترجع السادس بكره ,sarcasm,
M676513513720971264,1, النصر_الاتحاد فازو وماصدقوا على الله اركدوا تراكم الخامس,sarcasm,
M676507354142253056,1, النصر_الاتحاد فرحه النصراويه بالفوز اكثر من فوزهم بالدوري العام,sarcasm,
M676503048965988352,1, النصر_الاتحاد فوده يقول بلنتي للاتحاد يقصد حق مختار فصل نظاره فيها دربيل,sarcasm,
M676497091666030592,6, النصر_الاتحاد قولوا للهريفي نحتفل والا فوزنا بمساعده حكم ولجان ,sarcasm,
M676508523925274624,1, النصر_الاتحاد محمد تايد حط القفل على حسابه في عمليه غسيل ذاتيه ناصعه البياض هاردلك ياصابون ,sarcasm,
M676503726853615616,1, النصر_الاتحاد من جدكم تتابعون دوري جميل اخر واحد تابع دوري جميل مات بغزوه احد,sarcasm,
M676496358203916288,1, النصر_الاتحاد منورين يالفقراويه,sarcasm,
M676517737187921920,1, النصر_الاتحاد هارد لك اتي جده ومازلنا بالثالث والنصر باقي بالسادس وباقي له 3 شهور ويولد ,sarcasm,
M676499625398923264,1, النصر_الاتحاد وش السالفه توني شيكت على ترتيب الدوري لقيت النصر الخامس على فرحه الجمهور حسبته تصدر ,sarcasm,
M676515283562061824,4, النصر_الاتحاد وليد الفراج يقول النصر عائد و بقوه وهوا ترتيبه في الصفحه الثانيه اي طقطقه ه ,sarcasm,
M676508417087954944,1, النصر_الاتحاد ياحليل جمهور الفقر ياسرع مايطلعون وياسرع مايختفون اثريكم تتابعون الدوري يالملاعين ترا جحفلي اليوم يسوي بروفه للمواجهه ,sarcasm,
M676511806194585600,19, الي خايفين ان الاتحاد يفوز لاتخافون لانه بيفقعكم اربعه يارب اني خففت الرعب وطمنتهم النصر_الاتحاد ,sarcasm,
M676505844826185728,2, تدرون ان الهلال تصدر ساعتين بس ويجيك الهلالي يتفلسف تقول بيقابل برشلونه ههههههههههه النصر النصر_الاتحاد,sarcasm,
M676514578319204352,1, جمهور النصر يعشق ناديه لدرجه انه انه انه اووه محد حضر النصر_الاتحاد ,sarcasm,
M676500793139273728,4, حال النصراوي الان ماصدق انه فااز وقمطط النصر_الاتحاد ,sarcasm,
M676502637450240000,3, خلوكم من مباراه النصر_الاتحاد صحيح الهلال انتزع صداره الدوري بجداره لمده ساعه ونص هههههههه ,sarcasm,
M676496826456014848,1, دائما عندك نظر ياسمو الامير شوف الفريدي الان في النصر شجره اينعت فاثمرت وكل شي حولي يذكرني بشي ههههههههه الن ,sarcasm,
M676497710371966976,1, سجل جحفلي هدفه الاول وطفى النصر وسجل جحفلي الهدف الثاني وشغل النصر النصر_الاتحاد,sarcasm,
M676514623475081216,5, صداره الهلال اليوم مثل التحميله 4 ساعات وينتهي مفعولها النصر_الاتحاد الاهلي_الرايد الهلال_هجر,sarcasm,
M676497895072337920,1, عاد العميد طاح العميد عاد العميدطاح العميدعاد العميد طاح العميد لهم سنين على هالحال هذا نادي والا عامود خيمه الاهلي_الرايد ,sarcasm,
M676500776055914496,2, عاد النصر المرعب قاهر الخصوم واخرتها المركز السادس النصر_الاتحاد,sarcasm,
M676500202652594176,3, عزيزي النصراوي بدال ماتطقطق على الدوري السعودي فارس عوض يناديكم تسمعونه هههههه طقطقه_على_النصر ال ,sarcasm,
M676504786456416256,3, غريبه مو شايفه ولا طاقيه في التاق قاعدين يدعون ان النصر يفوز بس مستحيين يدعون قدامنا ههههههههههههههه النصر_الاتحاد,sarcasm,
M676513349157433344,1, لحد يعلمهم لا ينسحبون من المباراه هههه ما اقول الا بعد 119 جحفلي 91 رقم جديد الهلال_هجر النصر_الاتحاد ,sarcasm,
M676501072245088256,1, مبسوطين على المركز الخامس خلوهم مايدرون بكره اذا فاز التعاون والخليج بيرجعون السابع النصر_الاتحاد,sarcasm,
M676497146233921536,1, مزعجيننا الاتحاديه بريفاس وريفاس واخر شي صار مدافع خامس هههههههههههههه النصر_الاتحاد,sarcasm,
M676495814894727168,26, نقزته بالفوز اعلى من ترتيبه بالدوري النصر_الاتحاد ,sarcasm,
M676502389973741568,6, هههههههه ابو 48 مليون مايعرف يشوت ياحسرتي النصر النصر_الاتحاد,sarcasm,
M676506990705774592,1, هههههههههه خليت هاترك السومه وصداره الاهلي وتشيد بالنصر فهمني اقنعني الاهلي_الرايد النصر_الاتحاد,sarcasm,
M676503826006999040,1, هههههههههههههههه فوده حرام علينا حلال للاتحاد احترم عقولنا زمانك راح يا فوده النصر_الاتحاد,sarcasm,
M676513332921278464,1, وليد_الفراج يحسسني نه فوز النصر علي الاتحاد كنه كلسكو العالم بين الريال وبرشاا وهو الحقيق السادس و الثالث هههههههههههخخخخ النصر_الاتحاد,sarcasm,
M676511228366299136,1, يااخوان الاهلاويين استغلوا انشغال الناس بالكلاسيكو واخذوا بلنتيين حتى الهلال ماياخذها ههههههههههههههههههه اكشن_يا_دوري ال ,sarcasm,
M676507244083720192,4, يقولون الهلال تصدر ساعه ونص هذي صداره والا كبسه حاشي النصر_الاتحاد الهلال_هجر الاهلي_الرايد,sarcasm,
M676498229253525504,1,الحين كل ها الفرحه عشان صرتو المركز الخامس الحمد لله والشكر بكره يفوز الخليج ترجعون مكانكم الله لا يبلانا النصر_الاتحاد,sarcasm,
M676506277833478144,1,الحين معاد نقولك السادس حركاااااات النصر_الاتحاد,sarcasm,
M676501890046287872,1,النصر فاز وبنفس مركزه ما تغير النصر_الاتحاد,sarcasm,
M676503273982058496,1,النصراويه مادري ليه كل هالفرح تقول جابو كاس العالم هههه النصر_الاتحاد,sarcasm,
M676503669223923712,1,النفسيه اولا الملابس الرياضيه حقت الاتحاد احد اسباب الخساره اللاعبين ملابسهم وسيعه كنه نادي حواري النصر_الاتحاد,sarcasm,
M676512413743783936,1,الي يشوفهم يقول ماخذين بطوله النصر_الاتحاد,sarcasm,
M676507130028023808,1,جمهور النصر مستانس ب الفوز مثله مثل جمهور الوحده هههههههههههههه تراها ثلاث نقاط النصر_الاتحاد,sarcasm,
M676507063078543360,1,حسيت ان النصر فايز بكاس العالم النصر_الاتحاد,sarcasm,
M676506351393234944,1,خلاص احتفلنا وانبسطنا وطقطقنا نرجع نقول محمد حسين لازم يمسكونه الجسر ذا الليل ويونس يفتحون له صالون حلاقه ويجيبون غيرهم النصر_الاتحاد,sarcasm,
M676511478925672448,1,عامر عبدالله ولع الدوري بدا الدوري طيب الهلال طيب الاهلي ههههههههههههههههه سيفون النصر_الاتحاد,sarcasm,
M676506288675823616,1,عزيزي الاتحادي اذا شفت الفريدي يحمي وبيدخل يلعب طف التلفزيون ونام النصر_الاتحاد,sarcasm,
M676506755279527936,1,عزيزي النصراوي عند حدوث اي مشكله الرجاا الاتصال على الرقم 119 ونسعد لخدمتك جحفلي النصر_الاتحاد,sarcasm,
M676499317121818624,1,غاب فيصل بن تركي وحضر النصر بانت ملامح المسحور ههههههههه النصر_الاتحاد,sarcasm,
M676500915705282560,1,قبل المغرب السادس بعد المغرب السابع الساعه 9 ونص الخامس بكره بيرجع السادس ومبسوووووووووطين اللهم لا شماته النصر_الاتحاد,sarcasm,
M676497643565137920,1,كل ذا الصياح والفرحه فالاخير ف المركز الخامس النصر_الاتحاد,sarcasm,
M676498434808000512,1,كل هالفرحه واخرتها المركز الخامس النصر_الاتحاد,sarcasm,
M676503232961712128,1,لو تسلم على الاتحادي الحين يقولك اهم شي فزنا على الهلال النصر_الاتحاد,sarcasm,
M676502089158279168,1,ياسين حمزه مثل شارع الستين الفريدي و المواشر لعبو فيه النصر_الاتحاد,sarcasm,
M670710869362364416,2, اكشن_يا_دوري ويقولك الهلال مايمشي الا بالتحكيم هههه الهلال_الشباب ,sarcasm,
M670718186573180928,2, العام قال الهريفي اتمنى الهلال والاهلي والشباب يرجعون لمستواهم رد عليه الدعيع وقال لو رجعوا لمستواهم بتصير الثامن الهل ,sarcasm,
M671348843506761728,2, اللي بالسادس يرددون التحكيم يتحيزللهلال ليفوز بالدوري اجل ليش الهلال طلب حكم اجنبي ضد الاهلي اكشن_يا_دوري ,sarcasm,
M671409344127348736,4, اللي يقولون طلع فلان ودخل فلان يعني متوقعين ان دونيس ساحب على المباراه ومتكي بتويتر ينتظر التشكيله منكم الهلال_الش ,sarcasm,
M670924528982368256,1, الميدا يبغى له رجل الهيئه يطلعه من الهلال مثل ماطلع شبيهه من السوق الهلال_الشباب ,sarcasm,
M670984307549302784,1, الهلال لعب في الدوري 8 مباريات فاز في 7 بحكم محلي وخسر 1 بحكم اجنبي صفوا النيه ياخوان الهلال_الشباب كلنا_خلف_ ,sarcasm,
M670867916070510592,1, الهلال_الشباب ادواردو قبلاته للكاميرا اكثر من نقاط النصر بالدوري ,sarcasm,
M670694939437752320,1, الهلال_الشباب التذكره ب 30 الهلال_التعاون 40 ليه ديربي ولا كلاسيكو وحنى ما درينا,sarcasm,
M671396869344464896,1, الهلال_الشباب الحل الوحيد امام الفرق الصغيره التسديد من خارج المنطقه واستغلال الكور الثابته وعندك واحد بروستد وصلحوه,sarcasm,
M672049788674797568,1, الهلال_الشباب جاوبو ع سؤالي ي الهلاليين كيف العالميه,sarcasm,
M670689910832152576,3, الهلال_الشباب فارس عوض يقول ديربي اصدقاا الامس كنه يبي يبي يقول ديربي الاصل والفرع ,sarcasm,
M671745894375686144,1, الهلال_الشباب هل يتعاطف الوالد مع ابنه العاق هذه الليله ,sarcasm,
M670854549939335168,1, الهلال_الشباب هههههههههه اديني حكم زي دا و انا اجيب الدوري و كاس اسيا و اي كاس قدامي حتى لو كاس شاي الهلال بدون التحكيم زي ا ,sarcasm,
M670805247992950784,10, الو المركز السادس بالله تسمعني الهلال_الشباب,sarcasm,
M671001865828610048,2, الو الو الو يالمركز الثامن تسمعني ههههههههههههه حبيت اقلك الصداره مالها الا هلالها الهلال_الشباب ,sarcasm,
M671482980171411456,3, بعد كم جوله الهلالي انت وش تشجع الفقراوي انا ماتابع الدوري السعودي اضغط_المضغوط_اكثر الهلال_الشباب ,sarcasm,
M670714968271167488,3, بما انو مباراه الهلال_الشباب الفرع_الاصل حاب اذكركم بشي الاولمبي ها ,sarcasm,
M671337943664054272,1, حلوه عنوان الرياضي النصر يتعافى بعد الفتح الهلال_الشباب,sarcasm,
M670803192410718208,2, سالوك وش سلبياتك قال طيبتي وعفويتي الزايده وهو من18شعبان حاقد ع جحفلي ههه الهلال_الشباب الاتحاد_الخليج ,sarcasm,
M670790265028927488,1, شي عجيب ياخي ينهزم الشباب و يتصدر الهلال و الصياح اصفر المشكله مركزهم يخليني احس ان في هوا شطف اذني الهلال_الشباب,sarcasm,
M670691117554393088,2, عزيزي لاعب الهلال لازالت باقه الطيحه عليك والبلنتي علينا ساريه المفعول الى نهايه الموسم المرسل لجنه الحكام الهل ,sarcasm,
